phase,page_url,image_url,alt_text,alt_present,decorative,width,height,loading,format,local_exists,file_bytes,issues
after,https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/my-development-projects/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/open-source-is-anarchism-in-action/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/open-source-is-anarchism-in-action/,https://robertdevore.com/assets/legacy-images/open_source_anarchism_photo_1_1024x683.webp,Open Source is Anarchism in Action,True,False,1024,683,lazy,webp,True,215276,
after,https://robertdevore.com/open-source-is-anarchism-in-action/,https://robertdevore.com/assets/legacy-images/open_source_anarchism_2_1024x683.webp,Open Source Was Always Political,True,False,1024,683,lazy,webp,True,204954,
after,https://robertdevore.com/open-source-is-anarchism-in-action/,https://robertdevore.com/assets/legacy-images/open_source_anarchism_3_1024x683.webp,Why the Open Source Model Embodies Anarchist Practice,True,False,1024,683,lazy,webp,True,172818,
after,https://robertdevore.com/organized-chaos/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/patience/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,https://robertdevore.com/assets/legacy-images/peddle_image.webp,peddle-image,True,False,750,207,lazy,webp,True,16894,
after,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,https://robertdevore.com/assets/legacy-images/peddle_page_templates.webp,peddle-page-templates,True,False,300,350,lazy,webp,True,13752,
after,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,https://robertdevore.com/assets/legacy-images/peddle_widget_areas.webp,peddle-widget-areas,True,False,695,200,lazy,webp,True,9222,
after,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,https://robertdevore.com/assets/legacy-images/why_this_guide_exists_plan_prompt_publish_1024x683.webp,Why this guide exists - Plan. Prompt. Publish.,True,False,1024,683,lazy,webp,True,167170,
after,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,https://robertdevore.com/assets/legacy-images/who_this_guide_is_for_plan_prompt_publish_1024x683.webp,What you'll learn in the Plan. Prompt. Publish. guide,True,False,1024,683,lazy,webp,True,156196,
after,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,https://robertdevore.com/assets/legacy-images/who_this_guide_is_for_planpromptpublish_1024x683.webp,Who this guide is for - Plan. Prompt. Publish.,True,False,1024,683,lazy,webp,True,190210,
after,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,https://robertdevore.com/assets/legacy-images/what_youll_walk_away_with_plan_prompt_publish_1024x683.webp,What you'll walk away with - Plan. Prompt. Publish.,True,False,1024,683,lazy,webp,True,192490,
after,https://robertdevore.com/projects/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/projects/agents-sdk/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/projects/dispatch/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/projects/kujo/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/projects/lens/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/projects/sitekit/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/projects/ssg/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,https://robertdevore.com/assets/legacy-images/shes_quick_shes_fast.webp,,True,True,480,266,lazy,webp,True,767696,
after,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,https://robertdevore.com/assets/legacy-images/back_in_stock_notifications_for_woocommerce_waitlist_1024x651.webp,Back in Stock Notifications for WooCommerce \(free\),True,False,1024,651,lazy,webp,True,75510,
after,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,https://robertdevore.com/assets/legacy-images/perks_are_unbelievable.webp,,True,True,480,266,lazy,webp,True,298562,
after,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,https://robertdevore.com/assets/legacy-images/snoop_thank_you.webp,,True,True,500,281,lazy,webp,True,201948,
after,https://robertdevore.com/relentless/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,https://robertdevore.com/assets/legacy-images/willing_to_be_messy.webp,I'm just willing to be messy GIF,True,False,480,265,lazy,webp,True,428544,
after,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,https://robertdevore.com/assets/legacy-images/checking_for_insights.webp,Checking for Insights GIF,True,False,480,270,lazy,webp,True,622578,
after,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,https://robertdevore.com/assets/legacy-images/strategy.webp,Strategery GIF,True,False,392,260,lazy,webp,True,234408,
after,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,https://robertdevore.com/assets/legacy-images/making_hits_and_hitting_splits.webp,Makin Hits and Hittin Splits GIF,True,False,480,270,lazy,webp,True,375506,
after,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,https://robertdevore.com/assets/legacy-images/there_can_be_only_one.webp,There can be only one GIF,True,False,480,250,lazy,webp,True,167524,
after,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/run-a-tor-relay/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/run-a-tor-relay/,https://robertdevore.com/assets/legacy-images/digital_ocean_tor_relay_tutorial_1.webp,digital-ocean-tor-relay-tutorial-1,True,False,565,500,lazy,webp,True,14904,
after,https://robertdevore.com/run-a-tor-relay/,https://robertdevore.com/assets/legacy-images/digital_ocean_tor_relay_tutorial_2.webp,The screen you see once your Digital Ocean account is set up,True,False,558,292,lazy,webp,True,13756,
after,https://robertdevore.com/run-a-tor-relay/,https://robertdevore.com/assets/legacy-images/digital_ocean_tor_relay_tutorial_3.webp,digital-ocean-tor-relay-tutorial-3,True,False,811,581,lazy,webp,True,35520,
after,https://robertdevore.com/run-a-tor-relay/,https://robertdevore.com/assets/legacy-images/digital_ocean_tor_relay_tutorial_4.webp,digital-ocean-tor-relay-tutorial-4,True,False,998,492,lazy,webp,True,32122,
after,https://robertdevore.com/run-a-tor-relay/,https://robertdevore.com/assets/legacy-images/digital_ocean_tor_relay_tutorial_5.webp,digital-ocean-tor-relay-tutorial-5,True,False,600,263,lazy,webp,True,37390,
after,https://robertdevore.com/run-a-tor-relay/,https://robertdevore.com/assets/legacy-images/digital_ocean_tor_relay_tutorial_6.webp,digital-ocean-tor-relay-tutorial-6,True,False,642,256,lazy,webp,True,47196,
after,https://robertdevore.com/run-a-tor-relay/,https://robertdevore.com/assets/legacy-images/digital_ocean_tor_relay_tutorial_7.webp,digital-ocean-tor-relay-tutorial-7,True,False,642,386,lazy,webp,True,80654,
after,https://robertdevore.com/say-goodbye-to-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/say-goodbye-to-wordpress/,https://robertdevore.com/assets/legacy-images/whos_coming_with_me_half_baked_gif.webp,Who's coming with me? GIF,True,False,480,260,lazy,webp,True,867338,
after,https://robertdevore.com/set-featured-images-programatically-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/set-featured-images-programatically-wordpress/,https://robertdevore.com/assets/legacy-images/magic.webp,,True,True,275,252,lazy,webp,True,1335424,
after,https://robertdevore.com/set-featured-images-programatically-wordpress/,https://robertdevore.com/assets/legacy-images/fuck_that.webp,,True,True,282,257,lazy,webp,True,2588592,
after,https://robertdevore.com/slackedd/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/slackedd/,https://robertdevore.com/assets/legacy-images/slackedd_cover_image.webp,slackedd-cover-image,True,False,700,299,lazy,webp,True,25752,
after,https://robertdevore.com/slackedd/,https://robertdevore.com/assets/legacy-images/slackedd_screenshot_2_1024x531.webp,slackedd-screenshot-2,True,False,1024,531,lazy,webp,True,43002,
after,https://robertdevore.com/slackedd/,https://robertdevore.com/assets/legacy-images/slackedd_screenshot_1.webp,Slackedd Bot output in Slack,True,False,405,306,lazy,webp,True,26008,
after,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/legacy-images/look_what_you_did_you_little_jerk.webp,Look what you did you little jerk - GIF - Home Alone Uncle Frank,True,False,400,212,lazy,webp,True,1820506,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/legacy-images/branding_issue.webp,"Yeah, it's a branding issue - GIF",True,False,498,280,lazy,webp,True,2483844,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/legacy-images/sensitive.webp,Sensitive GIF,True,False,394,200,lazy,webp,True,1652726,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/legacy-images/game_over.webp,GAME OVER GIF,True,False,500,275,lazy,webp,True,1630150,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/legacy-images/icantaffordanyofthis.webp,I can't afford any of this GIF,True,False,480,270,lazy,webp,True,1787888,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/legacy-images/doyouevencare.webp,Do you even care? GIF,True,False,480,270,lazy,webp,True,328744,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/legacy-images/schitts_creek_plan_david_rose.webp,Schitts Creek - David Rose - Nobody GIF,True,False,480,480,lazy,webp,True,7527618,
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,https://robertdevore.com/assets/legacy-images/ready_set_go_stone_cold_steve_austin.webp,READY SET GO - GIF - Steve Austin - Stone Cold,True,False,500,331,lazy,webp,True,2584746,
after,https://robertdevore.com/tag/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/tag/ai/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
